x,y,z,m
0.390027,0.775079,0.390027,0.915494
0.853053,0.123722,0.853053,0.501968
0.665822,0.478439,0.665822,0.732719
0.270730,0.063295,0.270730,0.047304
0.964690,0.640584,0.964690,0.556932
0.287729,0.469253,0.287729,0.921751
0.015625,0.453169,0.015625,0.933714
0.036744,0.634846,0.036744,0.210456
0.895138,0.691061,0.895138,0.906888
0.280953,0.586932,0.280953,0.850398
0.249397,0.044191,0.249397,0.006623
0.449232,0.980407,0.449232,0.680929
0.142399,0.574816,0.142399,0.362926
0.296152,0.117740,0.296152,0.619678
0.528245,0.299295,0.528245,0.943815
0.187353,0.093570,0.187353,0.963286
0.349071,0.895321,0.349071,0.918485
0.009552,0.064089,0.009552,0.813196
0.257485,0.533769,0.257485,0.145756
0.705771,0.641774,0.705771,0.626484
0.964415,0.836024,0.964415,0.787469
0.435408,0.414686,0.435408,0.891568
0.211554,0.955596,0.211554,0.046297
0.359508,0.591174,0.359508,0.929014
0.369274,0.785516,0.369274,0.029603
0.050783,0.769433,0.050783,0.817347
0.659047,0.290201,0.659047,0.737358
0.528947,0.831874,0.528947,0.443770
0.001190,0.962523,0.001190,0.175390
0.920652,0.964751,0.920652,0.680044
0.487655,0.405713,0.487655,0.594043
0.744865,0.802698,0.744865,0.683157
0.479415,0.040651,0.479415,0.850948
0.822871,0.698233,0.822871,0.321116
0.329295,0.937773,0.329295,0.899747
0.813471,0.116337,0.813471,0.723899
0.729667,0.773858,0.729667,0.403058
0.373180,0.153905,0.373180,0.959014
0.684957,0.914548,0.684957,0.470992
0.941343,0.184362,0.941343,0.832331
0.109409,0.620960,0.109409,0.524277
0.150212,0.627125,0.150212,0.814020
0.049776,0.381909,0.049776,0.282571
0.860408,0.842158,0.860408,0.089145
0.532792,0.370922,0.532792,0.877865
0.820582,0.149480,0.820582,0.733543
0.038057,0.028230,0.038057,0.092471
0.953063,0.973846,0.953063,0.014496
0.595508,0.767846,0.595508,0.722709
0.263619,0.113956,0.263619,0.816797
0.508225,0.809503,0.508225,0.066836
0.376995,0.137425,0.376995,0.193091
0.699942,0.135807,0.699942,0.538499
0.696707,0.899930,0.696707,0.040010
0.687826,0.574206,0.687826,0.405011
0.190405,0.189825,0.190405,0.898923
0.180059,0.003998,0.180059,0.650594
0.800012,0.497909,0.800012,0.881466
0.298593,0.688498,0.298593,0.964629
0.476821,0.911649,0.476821,0.720542
0.426618,0.731803,0.426618,0.855007
0.841670,0.134892,0.841670,0.946165
0.681387,0.661061,0.681387,0.886410
0.470107,0.632405,0.470107,0.185949
0.011811,0.133457,0.011811,0.043489
0.802606,0.899258,0.802606,0.591235
0.921171,0.768181,0.921171,0.219337
0.679586,0.855464,0.679586,0.387555
0.814661,0.103458,0.814661,0.828578
0.501724,0.365490,0.501724,0.550707
0.972106,0.678701,0.972106,0.545671
0.014985,0.882900,0.014985,0.607318
0.145665,0.241340,0.145665,0.168310
0.720847,0.219611,0.720847,0.560625
0.782434,0.079043,0.782434,0.605701
0.911374,0.440748,0.911374,0.941496
0.872097,0.476669,0.872097,0.991668
0.329539,0.883908,0.329539,0.983917
0.419599,0.298257,0.419599,0.923093
0.454237,0.303812,0.454237,0.925932
0.542802,0.694143,0.542802,0.823145
0.410443,0.141881,0.410443,0.435408
0.195105,0.932920,0.195105,0.429579
0.504440,0.920743,0.504440,0.160833
0.513260,0.358470,0.513260,0.408002
0.383923,0.763604,0.383923,0.407056
0.789758,0.472152,0.789758,0.090182
0.823237,0.038972,0.823237,0.936003
0.070620,0.139531,0.070620,0.337260
0.133366,0.130192,0.133366,0.892605
0.378246,0.922758,0.378246,0.528123
0.197272,0.329844,0.197272,0.855495
0.558702,0.537248,0.558702,0.672567
0.129978,0.859340,0.129978,0.012787
0.754662,0.434004,0.754662,0.649770
0.563646,0.013428,0.563646,0.462966
0.502884,0.506546,0.502884,0.571307
0.557878,0.429853,0.557878,0.640400
0.457045,0.922849,0.457045,0.269723
0.134709,0.483718,0.134709,0.866482
0.735221,0.082492,0.735221,0.911588
0.439039,0.807092,0.439039,0.025025
0.892697,0.698721,0.892697,0.735862
0.523362,0.933500,0.523362,0.363506
0.519456,0.005280,0.519456,0.917173
0.758385,0.067507,0.758385,0.418348
0.462996,0.088687,0.462996,0.554094
0.867794,0.979339,0.867794,0.066042
0.675893,0.345134,0.675893,0.782525
0.588672,0.024079,0.588672,0.698904
0.688498,0.062441,0.688498,0.013703
0.956572,0.286660,0.956572,0.525590
0.706534,0.127293,0.706534,0.297830
0.215583,0.851009,0.215583,0.997192
0.333842,0.857143,0.333842,0.812128
0.353679,0.194769,0.353679,0.357891
0.920011,0.957183,0.920011,0.474075
0.262703,0.708853,0.262703,0.320719
0.532914,0.602557,0.532914,0.679922
0.523606,0.341777,0.523606,0.868374
0.556566,0.645222,0.556566,0.167760
0.816523,0.369457,0.816523,0.178899
0.913633,0.946104,0.913633,0.005921
0.956023,0.289560,0.956023,0.676748
0.913114,0.831996,0.913114,0.706229
0.551286,0.841090,0.551286,0.208167
0.723075,0.677694,0.723075,0.462203
0.291147,0.148869,0.291147,0.342296
0.468215,0.613056,0.468215,0.512497
0.854305,0.993255,0.854305,0.796808
0.952544,0.354900,0.952544,0.628986
0.444533,0.204321,0.444533,0.988708
0.007019,0.164129,0.007019,0.730216
0.950713,0.181768,0.950713,0.710105
0.462355,0.927793,0.462355,0.619648
0.732109,0.539262,0.732109,0.929075
0.746422,0.365978,0.746422,0.848872
0.028474,0.873959,0.028474,0.715323
0.107059,0.364025,0.107059,0.705893
0.995239,0.661000,0.995239,0.291025
0.459822,0.429426,0.459822,0.328501
0.363536,0.273202,0.363536,0.206641
0.860378,0.273904,0.860378,0.942534
0.725639,0.125492,0.725639,0.641621
0.602374,0.520432,0.602374,0.224982
0.444716,0.944426,0.444716,0.830226
0.940031,0.535295,0.940031,0.792596
0.190405,0.162694,0.190405,0.612354
0.435774,0.384991,0.435774,0.814814
0.098666,0.438795,0.098666,0.109165
0.932981,0.918546,0.932981,0.752342
0.557115,0.301340,0.557115,0.524155
0.153447,0.974181,0.153447,0.220191
0.615009,0.918821,0.615009,0.068545
0.920347,0.711661,0.920347,0.976226
0.018586,0.993957,0.018586,0.012421
0.005463,0.069124,0.005463,0.034089
0.871181,0.783349,0.871181,0.860347
0.602313,0.345225,0.602313,0.901914
0.918210,0.241890,0.918210,0.652089
0.423444,0.906125,0.423444,0.945158
0.457534,0.292459,0.457534,0.388501
0.423261,0.017426,0.423261,0.875210
0.874599,0.220344,0.874599,0.582385
0.145695,0.801447,0.145695,0.362621
0.802362,0.192755,0.802362,0.934019
0.696738,0.318949,0.696738,0.775231
0.906827,0.903409,0.906827,0.132084
0.342174,0.776482,0.342174,0.041566
0.296793,0.341990,0.296793,0.779656
0.730338,0.858150,0.730338,0.639210
0.559374,0.688864,0.559374,0.444472
0.739525,0.182714,0.739525,0.707816
0.419843,0.334361,0.419843,0.835292
0.950865,0.885830,0.950865,0.287606
0.027070,0.023438,0.027070,0.102176
0.745903,0.326701,0.745903,0.682669
0.863491,0.125278,0.863491,0.262673
0.029237,0.920499,0.029237,0.949126
0.280221,0.027619,0.280221,0.752312
0.576220,0.095065,0.576220,0.508377
0.657460,0.656575,0.657460,0.100528
0.005554,0.373211,0.005554,0.885586
0.189398,0.120792,0.189398,0.731468
0.376995,0.579516,0.376995,0.572741
0.294534,0.481399,0.294534,0.889615
0.414014,0.172552,0.414014,0.017090
0.650685,0.646138,0.650685,0.690695
0.351390,0.701834,0.351390,0.734336
0.855281,0.389172,0.855281,0.297464
0.407941,0.389782,0.407941,0.546922
0.710471,0.495560,0.710471,0.220435
0.884213,0.838862,0.884213,0.947417
0.133183,0.030702,0.133183,0.743706
0.884884,0.863613,0.884884,0.586566
0.690542,0.734977,0.690542,0.475661
0.666829,0.447554,0.666829,0.886898
0.759667,0.543138,0.759667,0.024842
0.611438,0.825434,0.611438,0.780694
0.313120,0.228980,0.313120,0.800775
0.822382,0.689962,0.822382,0.573473
0.328929,0.174841,0.328929,0.939482
0.348338,0.524125,0.348338,0.932188
0.825800,0.266091,0.825800,0.354564
0.030549,0.058107,0.030549,0.998505
0.523179,0.910672,0.523179,0.912931
0.975585,0.851283,0.975585,0.627125
0.126530,0.183630,0.126530,0.735374
0.652760,0.999237,0.652760,0.749046
0.237434,0.096683,0.237434,0.622639
0.617145,0.965911,0.617145,0.859828
0.888730,0.992737,0.888730,0.605945
0.856960,0.540544,0.856960,0.632893
0.704672,0.065279,0.704672,0.622974
0.766289,0.919736,0.766289,0.657796
0.686117,0.003296,0.686117,0.318461
0.742790,0.914396,0.742790,0.303476
0.620685,0.760308,0.620685,0.970214
0.410291,0.281930,0.410291,0.706687
0.117862,0.449202,0.117862,0.539628
0.466506,0.183172,0.466506,0.885037
0.269234,0.361736,0.269234,0.847652
0.155644,0.764428,0.155644,0.975463
0.933531,0.113041,0.933531,0.875515
0.366100,0.864437,0.366100,0.597400
0.646901,0.911069,0.646901,0.190466
0.353008,0.846522,0.353008,0.341166
0.157994,0.951262,0.157994,0.496658
0.086062,0.555650,0.086062,0.381146
0.588183,0.936003,0.588183,0.310831
0.222083,0.400250,0.222083,0.214148
0.216620,0.719169,0.216620,0.763146
0.702658,0.559496,0.702658,0.522599
0.890530,0.075594,0.890530,0.522874
0.976806,0.315165,0.976806,0.162908
0.060121,0.595813,0.060121,0.849391
0.848659,0.508713,0.848659,0.278695
0.439161,0.705283,0.439161,0.767693
0.950163,0.123356,0.950163,0.539171
0.289621,0.809198,0.289621,0.369335
0.838618,0.991119,0.838618,0.502213
0.332255,0.561785,0.332255,0.238227
0.719382,0.624622,0.719382,0.102817
0.281564,0.261025,0.281564,0.001343
0.793603,0.174505,0.793603,0.266427
0.005921,0.368084,0.005921,0.004517
0.230750,0.511185,0.230750,0.647053
0.312876,0.151921,0.312876,0.113254
0.766411,0.431898,0.766411,0.490555
0.359111,0.458663,0.359111,0.638508
0.924802,0.992920,0.924802,0.623096
0.685812,0.606311,0.685812,0.387371
0.866482,0.966338,0.866482,0.564318
0.878658,0.404187,0.878658,0.839015
0.861049,0.422285,0.861049,0.765557
0.853053,0.297433,0.853053,0.445387
0.384747,0.435896,0.384747,0.973266
0.764275,0.636677,0.764275,0.056917
0.843257,0.919340,0.843257,0.717124
0.542619,0.072359,0.542619,0.473495
0.919034,0.578784,0.919034,0.923551
0.053591,0.074496,0.053591,0.120029
0.544298,0.996612,0.544298,0.653737
0.883023,0.577013,0.883023,0.847377
0.498581,0.838282,0.498581,0.967132
0.747185,0.747398,0.747185,0.858058
0.631245,0.184332,0.631245,0.909543
0.528062,0.881130,0.528062,0.757073
0.709372,0.987701,0.709372,0.626606
0.933409,0.421308,0.933409,0.727714
0.890225,0.655293,0.890225,0.601886
0.781976,0.103214,0.781976,0.832179
0.819025,0.755455,0.819025,0.020264
0.913602,0.223670,0.913602,0.437605
0.351543,0.849788,0.351543,0.256264
0.724387,0.035707,0.724387,0.766656
0.901791,0.450117,0.901791,0.487197
0.326884,0.268105,0.326884,0.573382
0.414655,0.100681,0.414655,0.431501
0.335276,0.769829,0.335276,0.943999
0.963561,0.585192,0.963561,0.212073
0.275399,0.279611,0.275399,0.222571
0.973144,0.258583,0.973144,0.344493
0.620106,0.320597,0.620106,0.062044
0.066836,0.504379,0.066836,0.850337
0.449141,0.219581,0.449141,0.599719
0.539689,0.316507,0.539689,0.495407
0.734611,0.251869,0.734611,0.758232
0.455824,0.006409,0.455824,0.153081
0.250923,0.910642,0.250923,0.671255
0.371227,0.035096,0.371227,0.292581
0.109989,0.301431,0.109989,0.234291
0.681356,0.970122,0.681356,0.592181
0.921506,0.661794,0.921506,0.780572
0.593738,0.567614,0.593738,0.677602
0.577868,0.005707,0.577868,0.881588
0.725822,0.979369,0.725822,0.985168
0.664541,0.893307,0.664541,0.273080
0.327372,0.084811,0.327372,0.750206
0.495132,0.325144,0.495132,0.905789
0.128330,0.948119,0.128330,0.120243
0.771569,0.761895,0.771569,0.121097
0.811396,0.400128,0.811396,0.393384
0.869198,0.268868,0.869198,0.952055
0.109653,0.745445,0.109653,0.381420
0.747002,0.785516,0.747002,0.548875
0.529283,0.594470,0.529283,0.898282
0.482742,0.519913,0.482742,0.730003
0.697134,0.820460,0.697134,0.373272
0.433149,0.468429,0.433149,0.657643
0.333537,0.641438,0.333537,0.589282
0.018952,0.060091,0.018952,0.638722
0.849818,0.827387,0.849818,0.546159
0.135228,0.926328,0.135228,0.050569
0.570940,0.032105,0.570940,0.448958
0.186377,0.795160,0.186377,0.391766
0.583300,0.250465,0.583300,0.821192
0.746361,0.511093,0.746361,0.457839
0.207282,0.400220,0.207282,0.743095
0.843898,0.179510,0.843898,0.642140
0.094913,0.029115,0.094913,0.215033
0.872494,0.436110,0.872494,0.361492
0.952605,0.147008,0.952605,0.645650
0.125767,0.841548,0.125767,0.607227
0.888638,0.182775,0.888638,0.465194
0.957549,0.400922,0.957549,0.620594
0.385998,0.066347,0.385998,0.863857
0.566820,0.208380,0.566820,0.693930
0.899991,0.435926,0.899991,0.654866
0.408216,0.216498,0.408216,0.096103
0.080752,0.969695,0.080752,0.263009
0.226997,0.130985,0.226997,0.123569
0.621204,0.843165,0.621204,0.837855
0.719260,0.430128,0.719260,0.275979
0.729331,0.310984,0.729331,0.491806
0.816919,0.509232,0.816919,0.557024
0.226112,0.414167,0.226112,0.663717
0.598132,0.950407,0.598132,0.900174
0.268166,0.811884,0.268166,0.606983
0.822352,0.916745,0.822352,0.719504
0.695273,0.738701,0.695273,0.002747
0.090335,0.672201,0.090335,0.585437
0.003052,0.086489,0.003052,0.698508
0.629566,0.225898,0.629566,0.025636
0.940825,0.611591,0.940825,0.570971
0.704215,0.101810,0.704215,0.450667
0.733848,0.266610,0.733848,0.514664
0.650288,0.233100,0.650288,0.204688
0.931455,0.657765,0.931455,0.555010
0.535905,0.981872,0.535905,0.741569
0.879452,0.626545,0.879452,0.086764
0.446455,0.283425,0.446455,0.925260
0.817682,0.957183,0.817682,0.237220
0.394604,0.916196,0.394604,0.455855
0.602985,0.208197,0.602985,0.354472
0.855617,0.895871,0.855617,0.420331
0.056520,0.669881,0.056520,0.620746
0.927305,0.995117,0.927305,0.968230
0.936735,0.446028,0.936735,0.790582
0.115452,0.388104,0.115452,0.112461
0.536699,0.661061,0.536699,0.054292
0.743858,0.420118,0.743858,0.655263
0.907102,0.792108,0.907102,0.026093
0.989349,0.501846,0.989349,0.238655
0.703543,0.125919,0.703543,0.857448
0.542070,0.129154,0.542070,0.520524
0.659597,0.341044,0.659597,0.475265
0.890774,0.027467,0.890774,0.475295
0.684072,0.214759,0.684072,0.945341
0.232643,0.421461,0.232643,0.819605
0.583911,0.455092,0.583911,0.960479
0.008728,0.429304,0.008728,0.563250
0.411817,0.657949,0.411817,0.453841
0.064089,0.582537,0.064089,0.684927
0.438887,0.389019,0.438887,0.337321
0.432722,0.470382,0.432722,0.932890
0.752159,0.390942,0.752159,0.364605
0.747917,0.509293,0.747917,0.750908
0.477462,0.915220,0.477462,0.119663
0.277383,0.837642,0.277383,0.328929
0.626942,0.179296,0.626942,0.129917
0.583453,0.334941,0.583453,0.778954
0.571734,0.948637,0.571734,0.104526
0.808008,0.766808,0.808008,0.435682
0.139683,0.243599,0.139683,0.297769
0.582904,0.054018,0.582904,0.282388
0.337962,0.171728,0.337962,0.997192
0.565050,0.667470,0.565050,0.501785
0.700644,0.884548,0.700644,0.136876
0.596454,0.147374,0.596454,0.151555
0.261513,0.659688,0.261513,0.035951
0.489486,0.748070,0.489486,0.965392
0.151585,0.107883,0.151585,0.261635
0.437056,0.207251,0.437056,0.278634
0.821925,0.505142,0.821925,0.617603
0.047670,0.640797,0.047670,0.079073
0.891049,0.249519,0.891049,0.257210
0.005676,0.562120,0.005676,0.182806
0.617847,0.443403,0.617847,0.921903
0.356365,0.026704,0.356365,0.534928
0.999084,0.600330,0.999084,0.304331
0.416120,0.901852,0.416120,0.635304
0.492080,0.477248,0.492080,0.536882
0.307627,0.260750,0.307627,0.089419
0.362407,0.031312,0.362407,0.804621
0.120029,0.902585,0.120029,0.284158
0.656575,0.502121,0.656575,0.083804
0.694021,0.996612,0.694021,0.188513
0.799524,0.618580,0.799524,0.005188
0.032014,0.851863,0.032014,0.279427
0.817438,0.931028,0.817438,0.842158
0.333384,0.811792,0.333384,0.592608
0.185339,0.268258,0.185339,0.624073
0.654561,0.273537,0.654561,0.898190
0.299844,0.319529,0.299844,0.374554
0.194067,0.832698,0.194067,0.001556
0.576617,0.341594,0.576617,0.474807
0.202979,0.552721,0.202979,0.169286
0.173193,0.990783,0.173193,0.151830
0.519761,0.359539,0.519761,0.679708
0.336619,0.279916,0.336619,0.091769
0.730583,0.560961,0.730583,0.498733
0.376019,0.660482,0.376019,0.178106
0.954497,0.491348,0.954497,0.080782
0.260323,0.229591,0.260323,0.355022
0.253456,0.281014,0.253456,0.294351
0.840938,0.061983,0.840938,0.615619
0.667745,0.750969,0.667745,0.473006
0.699301,0.667135,0.699301,0.115238
0.875729,0.432112,0.875729,0.590991
0.619709,0.571154,0.619709,0.409803
0.479354,0.710074,0.479354,0.564104
0.686789,0.024018,0.686789,0.818934
0.914212,0.094638,0.914212,0.675405
0.008301,0.831477,0.008301,0.914365
0.984619,0.614215,0.984619,0.126102
0.062685,0.311960,0.062685,0.133183
0.023774,0.335429,0.023774,0.711325
0.671773,0.378918,0.671773,0.516129
0.679098,0.007691,0.679098,0.620716
0.598498,0.747612,0.598498,0.570879
0.322123,0.832667,0.322123,0.364422
0.769372,0.267159,0.769372,0.260231
0.083865,0.358715,0.083865,0.823847
0.122318,0.377758,0.122318,0.115543
0.514878,0.500717,0.514878,0.427320
0.079348,0.692434,0.079348,0.474899
0.870388,0.684286,0.870388,0.451033
0.644063,0.704276,0.644063,0.846461
0.020478,0.115421,0.020478,0.444655
0.124302,0.618427,0.124302,0.396649
0.985382,0.175146,0.985382,0.782220
0.480056,0.309091,0.480056,0.563555
0.095340,0.938932,0.095340,0.337901
0.295846,0.401563,0.295846,0.795160
0.776086,0.821070,0.776086,0.286782
0.378460,0.479232,0.378460,0.412519
0.958739,0.344584,0.958739,0.030580
0.979705,0.415723,0.979705,0.598285
0.115055,0.035463,0.115055,0.248573
0.643941,0.831813,0.643941,0.509690
0.917753,0.442274,0.917753,0.073153
0.680807,0.677480,0.680807,0.517136
0.525346,0.280648,0.525346,0.390881
0.262856,0.938994,0.262856,0.567156
0.492538,0.703024,0.492538,0.268014
0.148198,0.470840,0.148198,0.671010
0.305246,0.692801,0.305246,0.501480
0.028230,0.953001,0.028230,0.517685
0.540971,0.584246,0.540971,0.294504
0.500137,0.972564,0.500137,0.212378
0.653584,0.706839,0.653584,0.057527
0.664693,0.231147,0.664693,0.139744
0.383892,0.154759,0.383892,0.333934
0.348888,0.876827,0.348888,0.952025
0.794488,0.681600,0.794488,0.850765
0.953551,0.960936,0.953551,0.682516
0.930052,0.719626,0.930052,0.694571
0.925962,0.020417,0.925962,0.983764
0.102451,0.524644,0.102451,0.612201
0.857662,0.784753,0.857662,0.490829
0.801050,0.445235,0.801050,0.436567
0.206946,0.007843,0.206946,0.309702
0.227485,0.317484,0.227485,0.637440
0.646626,0.425214,0.646626,0.630329
0.456343,0.984375,0.456343,0.997192
0.036592,0.836024,0.036592,0.465163
0.219855,0.940397,0.219855,0.411512
0.021638,0.309976,0.021638,0.512284
0.318400,0.101047,0.318400,0.815455
0.253883,0.519517,0.253883,0.143712
0.655324,0.697470,0.655324,0.233863
0.240577,0.196722,0.240577,0.518693
0.897458,0.295694,0.897458,0.957488
0.816767,0.715476,0.816767,0.822016
0.759972,0.941618,0.759972,0.843471
0.242866,0.798273,0.242866,0.627216
0.916715,0.430067,0.916715,0.741295
0.927458,0.348552,0.927458,0.384960
0.535264,0.699637,0.535264,0.043611
0.774712,0.407483,0.774712,0.036256
0.437208,0.352153,0.437208,0.361858
0.157231,0.236122,0.157231,0.750755
0.883145,0.297098,0.883145,0.327189
0.513779,0.522355,0.513779,0.789941
0.982910,0.521348,0.982910,0.516129
0.571642,0.713034,0.571642,0.495621
0.730827,0.983490,0.730827,0.501480
0.194525,0.470870,0.194525,0.403027
0.665670,0.633412,0.665670,0.027955
0.855220,0.256661,0.855220,0.479171
0.156011,0.556963,0.156011,0.313181
0.733024,0.036164,0.733024,0.486068
0.310221,0.245308,0.310221,0.473220
0.436689,0.112125,0.436689,0.469100
0.511765,0.989654,0.511765,0.073489
0.351909,0.081423,0.351909,0.370251
0.579241,0.400464,0.579241,0.804651
0.613971,0.917020,0.613971,0.766350
0.551530,0.052400,0.551530,0.283090
0.705527,0.174902,0.705527,0.732475
0.098148,0.253548,0.098148,0.977050
0.679098,0.326426,0.679098,0.830042
0.554155,0.940031,0.554155,0.257057
0.004822,0.215003,0.004822,0.220313
0.580432,0.695578,0.580432,0.572039
0.043184,0.638234,0.043184,0.902554
0.448836,0.896054,0.448836,0.749901
0.142491,0.055055,0.142491,0.077181
0.952361,0.978942,0.952361,0.423353
0.361614,0.417707,0.361614,0.634358
0.940245,0.837855,0.940245,0.580645
0.817713,0.128636,0.817713,0.767052
0.478133,0.342235,0.478133,0.241523
0.658773,0.122776,0.658773,0.709281
0.633320,0.981689,0.633320,0.257759
0.661367,0.074313,0.661367,0.599597
0.884823,0.635548,0.884823,0.239143
0.453230,0.728965,0.453230,0.469222
0.158513,0.467513,0.158513,0.604144
0.360973,0.360729,0.360973,0.355296
0.487411,0.945158,0.487411,0.755730
0.882748,0.354259,0.882748,0.539354
0.296609,0.984313,0.296609,0.382122
0.785791,0.911649,0.785791,0.910306
0.313730,0.218726,0.313730,0.882687
0.829188,0.884426,0.829188,0.453017
0.103793,0.394696,0.103793,0.918577
0.111515,0.730827,0.111515,0.861415
0.229591,0.890347,0.229591,0.088473
0.043519,0.597613,0.043519,0.276772
